KCNH2	UMLS:C3150943	1
AGRN	UMLS:C1850792	1
KCNJ1	UMLS:C1855849	1
KCNJ2	UMLS:C1563715	1
KCNJ2	UMLS:C1865018	1
KCNJ5	UMLS:C3150733	1
KCNJ10	UMLS:C2748572	1
KCNJ11	UMLS:C1833104	1
KCNJ11	UMLS:C1864623	1
KCNJ11	UMLS:C2931833	1
KCNJ13	UMLS:C1860405	1
KCNMA1	UMLS:C1836173	1
KCNQ1	UMLS:C0022387	1
KCNQ1	UMLS:C0035828	1
KCNQ1	UMLS:C1837014	1
KCNQ1	UMLS:C1865019	1
KCNQ2	UMLS:C3149074	1
KCNQ2	UMLS:C3150986	1
KCNQ3	UMLS:C1852581	1
NHLRC1	UMLS:C0751783	1
KDR	UMLS:C1865871	1
KIF5A	UMLS:C1858712	1
ACAT1	UMLS:C1536500	1
